"descrip"|"result"|"year"|"cohort"|"hospital"
"Valor de Hb previo a la transfusión (mediana)"|"13.3999996185303"|"2023"|"prod"|"Hospital B"
"Porcentaje composite (opportunity based) por episodio (mediana)"|"80"|"2022"|"prod"|"Hospital B"
"Porcentaje composite (opportunity based) por episodio (mediana)"|"100"|"2023"|"prod"|"Hospital B"
"Porcentaje composite (opportunity based) por episodio (mediana)"|"100"|"2024"|"prod"|"Hospital B"
"Porcentaje composite (opportunity based) por episodio (mediana)"|"75"|"2025"|"prod"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"14.07"|"2025"|"prod"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"9.09"|"2024"|"prod"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"12.28"|"2023"|"prod"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"11.61"|"2022"|"prod"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"54.22"|"2025"|"prod"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"68.18"|"2024"|"prod"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"62.8"|"2022"|"prod"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"75.22"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"25"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"18.18"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"33.33"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"8"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"9.09"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"5.88"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"3.64"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"11.36"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"50"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"63.64"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"36"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"60"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"20"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"23.53"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"18.18"|"2023"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"22.73"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"6.39"|"2025"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"6.15"|"2024"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"7.92"|"2022"|"prod"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"5.36"|"2023"|"prod"|"Hospital B"
"% de pacientes con Hb de control"|"18.18"|"2025"|"prod"|"Hospital B"
"% de pacientes con Hb de control"|"25"|"2024"|"prod"|"Hospital B"
"% de pacientes con Hb de control"|"50"|"2023"|"prod"|"Hospital B"
"% de pacientes con Hb de control"|"60"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"54.55"|"2025"|"prod"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"37.5"|"2024"|"prod"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"50"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"60"|"2023"|"prod"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2023"|"prod"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2022"|"prod"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2024"|"prod"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2025"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2023"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2022"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2024"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2025"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2023"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2022"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2024"|"prod"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2025"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"95.65"|"2025"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"94.12"|"2024"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"94.99"|"2022"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"95.09"|"2023"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"89.3"|"2025"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"86.63"|"2024"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"88.4"|"2023"|"prod"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"88.61"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"47.06"|"2024"|"prod"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"49.09"|"2025"|"prod"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"36.36"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"20"|"2023"|"prod"|"Hospital B"
"% de pacientes con anestesia regional"|"90.03"|"2025"|"prod"|"Hospital B"
"% de pacientes con anestesia regional"|"92.78"|"2024"|"prod"|"Hospital B"
"% de pacientes con anestesia regional"|"91.96"|"2023"|"prod"|"Hospital B"
"% de pacientes con anestesia regional"|"93.14"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"89.3"|"2024"|"prod"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"88.75"|"2025"|"prod"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"91.56"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"88.39"|"2023"|"prod"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2022"|"prod"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2025"|"prod"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2024"|"prod"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2023"|"prod"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2022"|"prod"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"52.94"|"2025"|"prod"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"40"|"2024"|"prod"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"43.48"|"2022"|"prod"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"36.36"|"2023"|"prod"|"Hospital B"
"Tasa de transfusión (hematíes)"|"6.069"|"2022"|"prod"|"Hospital B"
"Tasa de transfusión (hematíes)"|"4.911"|"2023"|"prod"|"Hospital B"
"Tasa de transfusión (hematíes)"|"4.348"|"2025"|"prod"|"Hospital B"
"Tasa de transfusión (hematíes)"|"4.011"|"2024"|"prod"|"Hospital B"
"Índice de transfusión (hematíes)"|"1.529"|"2025"|"prod"|"Hospital B"
"Índice de transfusión (hematíes)"|"1.267"|"2024"|"prod"|"Hospital B"
"Índice de transfusión (hematíes)"|"1.565"|"2022"|"prod"|"Hospital B"
"Índice de transfusión (hematíes)"|"1.455"|"2023"|"prod"|"Hospital B"
"Índice total de transfusión (hematíes)"|"0.066"|"2025"|"prod"|"Hospital B"
"Índice total de transfusión (hematíes)"|"0.051"|"2024"|"prod"|"Hospital B"
"Índice total de transfusión (hematíes)"|"0.095"|"2022"|"prod"|"Hospital B"
"Índice total de transfusión (hematíes)"|"0.071"|"2023"|"prod"|"Hospital B"
"Nº reingresos 30 días"|"1"|"2022"|"prod"|"Hospital B"
"Nº reingresos 30 días"|"6"|"2023"|"prod"|"Hospital B"
"Nº reingresos 30 días"|"5"|"2025"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"380"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"454"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"374"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"396"|"2025"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"5"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"1"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"2"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"2"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"2"|"2022"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"1"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"3"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"2"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"5"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"1"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"3"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"1"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"1"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"2"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"4"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"2"|"2023"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"1"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"2"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"1"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"1"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"1"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"1"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"0"|"2024"|"prod"|"Hospital B"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2024"|"prod"|"Hospital B"
